uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals
a898cfe6-1350-11df-a1f1-0026b9348838,,"WEIGHT CHANGE","Alteration in a patient's weight.  Could represent either a weight gain or loss.",Finding,N/A,,,MCL/CIEL: 983;local: 983,,,,,,,,,,
a89c1e12-1350-11df-a1f1-0026b9348838,,"REASON TUBERCULOSIS PROPHYLAXIS STOPPED","Question on encounter form. Part of the plan gathers a reason for stopping TB prophylactic drugs. This concept captures that information.",Question,Coded,a898cfe6-1350-11df-a1f1-0026b9348838;a890a96a-1350-11df-a1f1-0026b9348838;a89c1ef8-1350-11df-a1f1-0026b9348838;a890d1ba-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a8a1838e-1350-11df-a1f1-0026b9348838;a89ce50e-1350-11df-a1f1-0026b9348838;ecafa614-49c5-4eba-84c7-b85b0d9e2c46;a89eb8c0-1350-11df-a1f1-0026b9348838;a89eb744-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 1266;local: 1266,,,,,,,,,,
2476da1f-0948-4e3a-8a11-b76264771c16,,"ISONIAZID AND RIFAPENTINE","Is indicated for the treatment of latent tuberculosis caused by mycobacterium tuberculosis. The term 3HP comes from the regimen duration (once weekly doses for three months) and the abbreviations of each of the two drugs, isoniazid (INH) and rifapentine (RPT), in the regimen.",Drug,N/A,,,,,,,,,,,,,
a89b83bc-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS PROPHYLAXIS STARTED","Part of the encounter form plan.  Answers are drugs started at the end of the particular encounter.",Question,Coded,177635d0-793b-4a66-8324-976c46f795af;b150ccdc-e7ec-4f99-b592-6f3fa73b3aea;e5e24e6d-e6b0-4c81-8f7b-0e366df29426;a8971c64-1350-11df-a1f1-0026b9348838;a897d0be-1350-11df-a1f1-0026b9348838;3115e231-1077-4488-a7d5-83167263b9a2;2476da1f-0948-4e3a-8a11-b76264771c16;162724df-5a66-4ae3-bbf6-5dc6dbba4ebb;a89b1ca6-1350-11df-a1f1-0026b9348838;a896cc00-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 1264;local: 1264,,,,,,,,,,
a8afcc82-1350-11df-a1f1-0026b9348838,,"CURRENTLY ON TUBERCULOSIS TREATMENT","Question: &quot;Is patient currently on TB treatment?&quot;",Question,Coded,a899b42e-1350-11df-a1f1-0026b9348838;a899b35c-1350-11df-a1f1-0026b9348838;a899b50a-1350-11df-a1f1-0026b9348838,,local: 6176;MCL/CIEL: 159798,,,,,,,,,,
a899e5f2-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS DRUG TREATMENT START DATE","Encounter form question.  Date in which tuberculosis treatment was started.",Question,Date,,,MCL/CIEL: 1113;local: 1113,,,,,,,,,,
a8afdd08-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS CONTINUATION TREATMENT PHASE","TB continuation treatment phase.",Misc,N/A,,,,,,,,,,,,,
a8afddc6-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS RETREATMENT PHASE","TB retreatment phase.",Misc,N/A,,,,,,,,,,,,,
a8afdc4a-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS INDUCTION TREATMENT PHASE","Initial tuberculosis treatment phase",Misc,N/A,,,,,,,,,,,,,
a8afde8e-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS RETREATED PHASE","TB retreated phase.",Misc,N/A,,,,,,,,,,,,,
a8afdf4c-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS TREATMENT PHASE","What is the TB treatment phase?",Question,Coded,a8afdd08-1350-11df-a1f1-0026b9348838;a8afddc6-1350-11df-a1f1-0026b9348838;a8afdc4a-1350-11df-a1f1-0026b9348838;a8afde8e-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 159792;local: 6201,,,,,,,,,,
a8afdb8c-1350-11df-a1f1-0026b9348838,,"PATIENT REPORTED CURRENT TUBERCULOSIS TREATMENT, DETAILED","This is a complex question for "PATIENT REPORTED CURRENT TUBERCULOSIS TREATMENT" and "FREETEXT" for other.",Question,N/A,,a899e444-1350-11df-a1f1-0026b9348838;a8a06fc6-1350-11df-a1f1-0026b9348838;a899e5f2-1350-11df-a1f1-0026b9348838;a8a063c8-1350-11df-a1f1-0026b9348838;a8a07386-1350-11df-a1f1-0026b9348838;a8a176b4-1350-11df-a1f1-0026b9348838;a8a0744e-1350-11df-a1f1-0026b9348838;a8a0630a-1350-11df-a1f1-0026b9348838,,,,,,,,,,,
a899f51a-1350-11df-a1f1-0026b9348838,,"RIFAMPICIN ISONIAZID PYRAZINAMIDE AND ETHAMBUTOL","Fixed-dose combination drug used to treat tuberculosis.  Also known as Rifafour.",Drug,N/A,,,MCL/CIEL: 1131;local: 1131,,,,,,,,,,
a897d1a4-1350-11df-a1f1-0026b9348838,,"RIFAMPICIN ISONIAZID AND PYRAZINAMIDE","Combination drug also known as Rifater.  Used in the early treatment of tuberculosis.",Drug,N/A,,,local: 768;MCL/CIEL: 768,,,,,,,,,,
a8a382ba-1350-11df-a1f1-0026b9348838,,"RIFAMPICIN ISONIAZID AND ETHAMBUTOL","Fixed-dose combination drug used to treat tuberculosis. Also known as 3-FDC.",Drug,N/A,,,MCL/CIEL: 159851;local: 2231,,,,,,,,,,
a89b1ca6-1350-11df-a1f1-0026b9348838,,"RIFAMPICIN AND ISONIAZID","Combination drug also known as Rifinah. Used in the early treatment of tuberculosis.",Drug,N/A,,,MCL/CIEL: 1194,,,,,,,,,,
a899e19c-1350-11df-a1f1-0026b9348838,,"ETHAMBUTOL AND ISONIZAID","Combination drug used to treat tuberculosis, often used with other drugs.  It's also known as Ethizide.",Drug,N/A,,,local: 1108;MCL/CIEL: 1108,,,,,,,,,,
a8971c64-1350-11df-a1f1-0026b9348838,,"ETHAMBUTOL","Anti-mycobaterial drug used to treat active tuberculosis.  Always used with other antimycobacterial agents.",Drug,N/A,,,local: 745;MCL/CIEL: 75948,,,,,,,,,,
a8a38134-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS REGIMEN, 2RHZ/4RH","The tuberculosis regimen includes two phases namely the intensive phase and the continuation phase. In the intensive phase Rifampicin (R), Isoniazid (H), and Pyrazinamide (Z) are given for two months while in the continuation phase Rifampicin and Isoniazid are given for 4 months (2RHZ/4EH).",Drug,N/A,,a897d1a4-1350-11df-a1f1-0026b9348838;a896cc00-1350-11df-a1f1-0026b9348838;a897d0be-1350-11df-a1f1-0026b9348838;a8ac5f2a-1350-11df-a1f1-0026b9348838;a899e19c-1350-11df-a1f1-0026b9348838,,,,,,,,,,,
a8a3243c-1350-11df-a1f1-0026b9348838,,"MULTIDRUG-RESISTANT TUBERCULOSIS REGIMEN","Multidrug-resistant TB is TB that is resistant to at least two of the best anti-TB drugs, isoniazid and rifampicin.  These drugs are considered first-line drugs and are used to treat all persons with TB disease.",ConvSet,Coded,a8a38134-1350-11df-a1f1-0026b9348838;a8a37fae-1350-11df-a1f1-0026b9348838;a8a381fc-1350-11df-a1f1-0026b9348838;a8a3806c-1350-11df-a1f1-0026b9348838;a8a37ee6-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a896cc00-1350-11df-a1f1-0026b9348838,,"ISONIAZID","A crystalline antibacterial compound (C6H7N3O) used in the treatment of tuberculosis.",Drug,N/A,,,MCL/CIEL: 78280;local: 656,,,,,,,,,,
a8ac5f2a-1350-11df-a1f1-0026b9348838,,"PYRAZINAMIDE","Antituberculosis agent used to treat patients with active tuberculosis, usually in combination with other agents.",Drug,N/A,,,MCL/CIEL: 82900;local: 5829,,,,,,,,,,
a8952e4a-1350-11df-a1f1-0026b9348838,,"STREPTOMYCIN","An antibiotic organic base C21H39N7O12 that is produced by a soil actinomycete of the genus Streptomyces (S. griseus), is active against bacteria, and is used especially in the treatment of infections (as tuberculosis) by gram-negative bacteria.",Drug,N/A,,,local: 438;MCL/CIEL: 84360,,,,,,,,,,
b8aa06ca-93c6-40ea-b144-c74f841926f4,,"RIFABUTIN","Rifabutin (Rfb) is a bactericidal antibiotic drug primarily used in the treatment of tuberculosis.",Drug,N/A,,,MCL/CIEL: 83352,,,,,,,,,,
a897d0be-1350-11df-a1f1-0026b9348838,,"RIFAMPICIN","Semisynthetic antibiotic often used in tuberculosis, leprosy and meningococcal treatment/prophylaxis.  Also commonly known as Rifampin.",Drug,N/A,,,MCL/CIEL: 767;local: 767,,,,,,,,,,
3cc27f8b-f501-4d6b-b9a9-5aaf3168455f,,"PEDIATRIC RIFAMPICIN ISONIAZID AND PYRAZINAMIDE","Tuberculosis treatment used for peds.  Rifampicin 60mg, isoniazid 30mg and pyrazinamide 150mg (They are dispersible tablets)(P-means its for paediatrics)",Misc,N/A,,,,,,,,,,,,,
a899e444-1350-11df-a1f1-0026b9348838,,"PATIENT REPORTED CURRENT TUBERCULOSIS TREATMENT","Question on encounter form.  Other current medications used to provide tuberculosis treatment.",Question,Coded,a8ac5f2a-1350-11df-a1f1-0026b9348838;a8952e4a-1350-11df-a1f1-0026b9348838;a899f51a-1350-11df-a1f1-0026b9348838;a899e0ac-1350-11df-a1f1-0026b9348838;a8971c64-1350-11df-a1f1-0026b9348838;a897d1a4-1350-11df-a1f1-0026b9348838;a896cc00-1350-11df-a1f1-0026b9348838;a89b1ca6-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a897d0be-1350-11df-a1f1-0026b9348838;a899e19c-1350-11df-a1f1-0026b9348838;a89c1ef8-1350-11df-a1f1-0026b9348838;a8a382ba-1350-11df-a1f1-0026b9348838;a899b35c-1350-11df-a1f1-0026b9348838;3cc27f8b-f501-4d6b-b9a9-5aaf3168455f;2c062375-36a7-4112-aec6-f8498cd344a7;b8aa06ca-93c6-40ea-b144-c74f841926f4;a8a3243c-1350-11df-a1f1-0026b9348838;a89e3bf2-1350-11df-a1f1-0026b9348838;25299649-b8fa-4cb2-a4de-b74ebf7e9f26;775cf5a8-24c3-41d9-b90d-8b1161c6bbc0;4142edc3-2dec-46de-9323-c8e9f9ee7830;a8971836-1350-11df-a1f1-0026b9348838;7de3050a-ac59-4a43-be93-ea2eee080af7;a89725a6-1350-11df-a1f1-0026b9348838;a898b498-1350-11df-a1f1-0026b9348838;e622e4c7-12bc-4904-be89-1f1c6fef8162;b079c9ac-54a5-42aa-bccd-cf2833121b7c;25975251-c023-4555-95ea-20f59c35d93c;9a1f66ba-dee3-4680-b51d-39f4bc24d1d2;a895387c-1350-11df-a1f1-0026b9348838;21772876-0197-4740-b662-e51b50f1bd1b;b04c4a92-07f1-4ea3-b021-58075bea6b92;1ca48392-bd16-4bbf-bcc1-e36454361496;960b75dd-c16e-4888-a9d3-351585f51272;a897cfd8-1350-11df-a1f1-0026b9348838;c23087f3-1ece-4be8-8e13-f2ba846457fc,,local: 1111;MCL/CIEL: 1111,,,,,,,,,,
a8a07386-1350-11df-a1f1-0026b9348838,,"NUMBER OF TABLETS PER DAY","Number of tablets per day.",Question,Numeric,,,,,,,,,,,,,
a8a063c8-1350-11df-a1f1-0026b9348838,,"NUMBER OF MILLIGRAM","Number of milligram",Question,Numeric,,,,,,,,,,,,,
a8a0744e-1350-11df-a1f1-0026b9348838,,"NUMBER OF MILLIGRAM PER DAY","Number of Milligram per day.  ",Question,Numeric,,,,,,,,,,,,,
a8a0630a-1350-11df-a1f1-0026b9348838,,"NUMBER OF TABLETS","Number of tablets",Question,Numeric,,,,,,,,,,,,,
a8a176b4-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS TREATMENT COMPLETED DATE","Date when the tuberculosis completed",Question,Date,,,MCL/CIEL: 159431;local: 2041,,,,,,,,,,
a8a18758-1350-11df-a1f1-0026b9348838,,"YEAR WHEN PATIENT&#39;S TUBERCULOSIS TREATMENT WAS DEFAULTED","The year when a patient failed to complete the tuberculosis treatment.",Question,Numeric,,,,,,,,,,,,,
2a4b87dd-977d-4ce8-a321-1f13df4a31b2,,"TUBERCULOSIS TREATMENT ADHERENCE SINCE LAST VISIT, DETAILED","A ConvSet for adherence which include "TB treatment adherence since last visit" and "Medication reason"",ConvSet,N/A,,479decbd-e964-41c3-9576-98b39089ebd3;a89ebbc2-1350-11df-a1f1-0026b9348838,,,,,,,,,,,
479decbd-e964-41c3-9576-98b39089ebd3,,"TUBERCULOSIS TREATMENT ADHERENCE SINCE LAST VISIT","Good is greater or equal to 95% adherence. Fair is between 85-94% adherence. Poor is less than 85% adherence.",Question,Coded,a8b0f882-1350-11df-a1f1-0026b9348838;a73d20b3-d721-4763-a362-14a0c41a6b5e;fdaf8b47-ea14-4d28-80fa-e1da58a30e8b,,,,,,,,,,,,
6e5ba451-4f31-430d-a068-0ed61cb7e235,,"PEDIATRIC TB TREATMENT ADHERENCE SINCE LAST VISIT, DETAILED","A ConvSet for pediatric TB treatment adherence since last visit and the adherence total score.",ConvSet,N/A,,c679587b-caa6-44a3-99e5-132ae168519e;7384f40d-02d5-4bb4-a0ba-c50101c7e07f;a6b15c61-c210-4a24-b0f6-e5eaa12258ab;a89ebbc2-1350-11df-a1f1-0026b9348838;1df71a8d-9eb6-40fd-9b94-317629b35ade;d9390b4c-11c5-4005-822e-d72dea27ba7f;47c2e943-e6be-48ce-b0fb-3e0730957698;286c7414-65d1-4f02-bb1b-7999defed9d1;af01544e-9712-4a10-97ac-344058795a74;dd10a27d-6945-47c4-ab43-63ccbad93960;acc9eb87-37c7-4d02-a134-fdda9c2de74c,,,,,,,,,,,
a8ad1276-1350-11df-a1f1-0026b9348838,,"SHORTNESS OF BREATH","Sensation of being out of breath.",Symptom,N/A,,,local: 5960;MCL/CIEL: 141600,,,,,,,,,,
a892e4b4-1350-11df-a1f1-0026b9348838,,"CHEST PAIN","Chest tightness, pressure or discomfort.",Symptom/Finding,N/A,,,MCL/CIEL: 120749;local: 136,,,,,,,,,,
a8afc8b8-1350-11df-a1f1-0026b9348838,,"COUGH FOR MORE THAN TWO WEEKS","Cough lasting for more than 2 weeks.",Symptom,N/A,,,local: 6171;MCL/CIEL: 159799,,,,,,,,,,
d7adae14-c386-49cc-8f7c-765d8ceec566,,"FEVER MORE THAN TWO WEEKS","Having fever for more than two weeks. ",Symptom,N/A,,,,,,,,,,,,,
3f57aafc-7162-41da-a51b-6a804cb6f5e8,,"NEW EXPOSURE TO HOUSEHOLD CONTACT WITH TUBERCULOSIS","Generic answer: New exposure to household contact with TB.",Finding,N/A,,,,,,,,,,,,,
a89807f0-1350-11df-a1f1-0026b9348838,,"WEIGHT LOSS","Clinical finding of weight loss, less severe than the wasting syndrome.",Finding,N/A,,,MCL/CIEL: 832,,,,,,,,,,
e1862fef-68ed-4df4-90dd-a00152f719aa,,"NIGHT SWEATS MORE THAN TWO WEEKS","Having night sweats for more than 2 weeks.",Symptom,N/A,,,,,,,,,,,,,
a8ad462e-1350-11df-a1f1-0026b9348838,,"ABDOMINAL SWELLING","Sweeling of the abdominal region.  Nonspecific symptom or finding.",Symptom/Finding,N/A,,,MCL/CIEL: 6019;local: 6019,,,,,,,,,,
f218c60e-4b54-475a-a4fa-facab9216da8,,"GROIN SWELLING","Groin swelling has a lump or bulge where the thigh meets the abdomen.",Diagnosis,N/A,,,,,,,,,,,,,
a8a774b0-1350-11df-a1f1-0026b9348838,,"JOINT SWELLING","Swelling / inflammation of any joint within the body.",Symptom/Finding,N/A,,,local: 5312;MCL/CIEL: 5312,,,,,,,,,,
4639388c-ee31-4dcf-abb4-ad71253493bb,,"NECK SWELLING","Any swelling of the neck.",Diagnosis,N/A,,,MCL/CIEL: 133467,,,,,,,,,,
a8a0ce80-1350-11df-a1f1-0026b9348838,,"HOUSEHOLD MEMBER DIAGNOSED WITH TUBERCULOSIS","Question on encounter form: "household member diagnosed with TB?"",Question,Coded,a899b42e-1350-11df-a1f1-0026b9348838;a899b35c-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 152460;local: 2020,,,,,,,,,,
a8afcafc-1350-11df-a1f1-0026b9348838,,"REVIEW OF TUBERCULOSIS SCREENING QUESTIONS","Presence of TB screening questions?",Question,Coded,a8a0ce80-1350-11df-a1f1-0026b9348838;a8afca3e-1350-11df-a1f1-0026b9348838;a8afc976-1350-11df-a1f1-0026b9348838;a8afc8b8-1350-11df-a1f1-0026b9348838;a8a5a5fe-1350-11df-a1f1-0026b9348838;a89807f0-1350-11df-a1f1-0026b9348838;4639388c-ee31-4dcf-abb4-ad71253493bb;5c5e5e89-8e4d-451d-9471-fbe359d40b00;a8ad462e-1350-11df-a1f1-0026b9348838;a8a774b0-1350-11df-a1f1-0026b9348838;e1862fef-68ed-4df4-90dd-a00152f719aa;d7adae14-c386-49cc-8f7c-765d8ceec566;f218c60e-4b54-475a-a4fa-facab9216da8;3f57aafc-7162-41da-a51b-6a804cb6f5e8;a899e0ac-1350-11df-a1f1-0026b9348838;a892e4b4-1350-11df-a1f1-0026b9348838;a8ad1276-1350-11df-a1f1-0026b9348838;a8ad0038-1350-11df-a1f1-0026b9348838;a8953d90-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a890d73c-1350-11df-a1f1-0026b9348838;a8ad042a-1350-11df-a1f1-0026b9348838;a890b126-1350-11df-a1f1-0026b9348838;a8a37d60-1350-11df-a1f1-0026b9348838,,MCL/CIEL: 159800;local: 6174,,,,,,,,,,
260e6d24-1634-4467-a070-e8359f6827f7,,"POSSIBLE","Generic description: that may or can be; that may be true or may be the case.",Misc,N/A,,,MCL/CIEL: 162743,,,,,,,,,,
a8af9046-1350-11df-a1f1-0026b9348838,,"CONFIRMED","General descriptive.",Misc,N/A,,d425aaa0-5fa8-431f-8180-dfa88d63e161;9ff2aae1-c03e-405e-bd11-39e06228a1a7;a8a060c6-1350-11df-a1f1-0026b9348838;db4a2478-1a3b-4c46-9769-a500c64ae5ba;8e140ec8-bee9-49ae-9bc4-76d3d743896c;a8a06184-1350-11df-a1f1-0026b9348838;451e22a7-6d9a-41ac-8cb7-b4f3eba59ac5;52e8a934-d57c-4ef0-9fb7-7c15d816b723,MCL/CIEL: 159392,,,,,,,,,,
a899ea48-1350-11df-a1f1-0026b9348838,,"NOT DONE","General descriptive answer.",Misc,N/A,,,local: 1118;MCL/CIEL: 1118,,,,,,,,,,
f7dfdac3-65ee-487a-98f3-9f62693272a9,,"NO SIGNS OR SYMPTOMS OF DISEASE","Answer to a question about disease status.",Finding,Boolean,,,MCL/CIEL: 1660,,,,,,,,,,
02ad9357-b996-4530-b1a4-aff91a105383,,"TUBERCULOSIS DISEASE STATUS","What's the patient's TB status?",Question,Coded,a899e0ac-1350-11df-a1f1-0026b9348838;260e6d24-1634-4467-a070-e8359f6827f7;a899ea48-1350-11df-a1f1-0026b9348838;a8afcc82-1350-11df-a1f1-0026b9348838;a8af9046-1350-11df-a1f1-0026b9348838;a896cc00-1350-11df-a1f1-0026b9348838;f7dfdac3-65ee-487a-98f3-9f62693272a9;c76c5c25-a092-4990-abaf-53a0c4155d9a;a11755b3-3e5b-4429-a6dc-e3dbeff78a9e;2db09701-be40-4b00-9090-2015c8cde461;69c2f715-061b-4f97-89e5-c23f8bebf8b9,,MCL/CIEL: 1659,,,,,,,,,,
a8a0d3d0-1350-11df-a1f1-0026b9348838,,"KEITH JONES SCORE TUBERCULOSIS","A diagnostic reference standard for tuberculosis",Test,Numeric,,,,,,,,,,,,,
a89d00c0-1350-11df-a1f1-0026b9348838,,"CHRONIC COUGH","Cough lasting for an extended period of time",Symptom,N/A,,,local: 1470;MCL/CIEL: 145455,,,,,,,,,,
a8a0d196-1350-11df-a1f1-0026b9348838,,"POSITIVE TUBERCULOSIS SKIN TEST","Positive result of tuberculosis :  strongly positive (>14mm), or positive (between 6 and 14 mm)",Finding,N/A,,,,,,,,,,,,,
a8a0d0ce-1350-11df-a1f1-0026b9348838,,"HOUSEHOLD CONTACT","General term means contact within household.",Misc,N/A,,,,,,,,,,,,,
a8985fc0-1350-11df-a1f1-0026b9348838,,"FEVER OF UNKNOWN ORIGIN","Fever appreciated without a diagnosis for 21 or more days.  Also called pyrexia of unknown origin.",Diagnosis,N/A,,,MCL/CIEL: 127990;local: 901,,,,,,,,,,
a8a0d254-1350-11df-a1f1-0026b9348838,,"KEITH EDWARDS SCORE TUBERCULOSIS","A diagnostic reference standard for tuberculosis",Test,Numeric,,,,,,,,,,,,,
54c176e0-aa5e-447a-9cc8-2b29ffe986ad,,"ABNORMAL CHEST X-RAY","General descriptive answer.",Diagnosis,N/A,,,MCL/CIEL: 152526,,,,,,,,,,
a8908192-1350-11df-a1f1-0026b9348838,,"CHEST XRAY, PRELIMINARY FINDINGS","An examination using irradiation for imaging the chest. Preliminary findings as interpreted by the clinical officer.",Test,Coded,a899e7b4-1350-11df-a1f1-0026b9348838;a89a76fc-1350-11df-a1f1-0026b9348838;a89a77ce-1350-11df-a1f1-0026b9348838;a8a6aa3a-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a8ae8980-1350-11df-a1f1-0026b9348838;a8ae8a66-1350-11df-a1f1-0026b9348838;a8ae8c1e-1350-11df-a1f1-0026b9348838;a899e890-1350-11df-a1f1-0026b9348838;a899ea48-1350-11df-a1f1-0026b9348838;54c176e0-aa5e-447a-9cc8-2b29ffe986ad,,,,,,,,,,,,
42e03370-82be-4d62-9056-72bf56d158b9,,"GOVERNMENT OF KENYA SCORE","A diagnostic guideline standard for tuberculosis.  ",Misc,N/A,,,,,,,,,,,,,
9364c765-eeec-4b03-b938-ea7874560d88,,"GENEXPERT","The Xpert MTB/RIF is a cartridge-based, automated diagnostic test that can identify Mycobacterium tuberculosis (MTB) and resistance to rifampicin (RIF).",ConvSet,N/A,,741517cf-8bac-4755-b289-8dd2a2df7962;f2516638-20a6-4c67-8e34-8b2481c091b1;e8788b29-d8f1-447f-8943-f6c8e5fa3887,MCL/CIEL: 164945,,,,,,,,,,
8b24a5d6-6020-4711-8aa6-b4051dfc3a68,,"POSITIVE RESULT OF SPUTUM FOR ACID FAST BACILLI","Positive result of Sputum For Acid Fast Bacilli",Finding,N/A,,,,,,,,,,,,,
a8a0d498-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS DIAGNOSED BASED ON","Question on encounter form:  &quot;TUBERCULOSIS is/was diagnosed based on:&quot;",Question,Coded,a899e0ac-1350-11df-a1f1-0026b9348838;a8a0d3d0-1350-11df-a1f1-0026b9348838;a89d00c0-1350-11df-a1f1-0026b9348838;a8a0d196-1350-11df-a1f1-0026b9348838;a8a0d0ce-1350-11df-a1f1-0026b9348838;a8985fc0-1350-11df-a1f1-0026b9348838;a8a0d254-1350-11df-a1f1-0026b9348838;a8aaf3e2-1350-11df-a1f1-0026b9348838;a8908192-1350-11df-a1f1-0026b9348838;a89807f0-1350-11df-a1f1-0026b9348838;42e03370-82be-4d62-9056-72bf56d158b9;9364c765-eeec-4b03-b938-ea7874560d88;8b24a5d6-6020-4711-8aa6-b4051dfc3a68;a8a0d312-1350-11df-a1f1-0026b9348838;a896f3a6-1350-11df-a1f1-0026b9348838;a896d2cc-1350-11df-a1f1-0026b9348838;a8945d4e-1350-11df-a1f1-0026b9348838;a8a462a2-1350-11df-a1f1-0026b9348838;0b4e9aa1-e470-46d1-9d2d-0d8a475561b9,,MCL/CIEL: 163752,,,,,,,,,,
a899e7b4-1350-11df-a1f1-0026b9348838,,"NORMAL","General descriptive answer.",Misc,N/A,,,MCL/CIEL: 1115;local: 1115,,,,,,,,,,
55fc49a8-48c7-4f4b-b0da-15b68e63b0d7,,"OUTCOME FROM TUBERCULOSIS REFERRAL","What is the outcome from TB Referral?",Test,Coded,a890a96a-1350-11df-a1f1-0026b9348838;a899e7b4-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a9cc70d0-051e-418a-84e7-bbf8009c204b,,"HOUSEHOLD CONTACT INVESTIGATION INITIATED, POSITIVE SMEAR","If patient is tested with positive smear, did invitation get send out to patient's household members for testing?",Question,Coded,a899b35c-1350-11df-a1f1-0026b9348838;a899b42e-1350-11df-a1f1-0026b9348838,,,,,,,,,,,,
a89fe6f0-1350-11df-a1f1-0026b9348838,,"TB TREATMENT DRUGS STARTED, DETAILED","A concept set for storing the name(s) of TB medications started, the amount dispensed, and dosage information.",Misc,N/A,,a89c1fd4-1350-11df-a1f1-0026b9348838;a89fca44-1350-11df-a1f1-0026b9348838;a8a07386-1350-11df-a1f1-0026b9348838;a8a0744e-1350-11df-a1f1-0026b9348838;a89c218c-1350-11df-a1f1-0026b9348838;a8afdf4c-1350-11df-a1f1-0026b9348838;a8a06fc6-1350-11df-a1f1-0026b9348838;a8a063c8-1350-11df-a1f1-0026b9348838;a8a0630a-1350-11df-a1f1-0026b9348838,,,,,,,,,,,
a8a32324-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS DEFAULTER REGIMEN BY USING STREPTOMYCIN","When TB patient was defaulted, streptomycin is used as defaulter regimen.",Misc,N/A,,,,,,,,,,,,,
a89c1fd4-1350-11df-a1f1-0026b9348838,,"TUBERCULOSIS TREATMENT PLAN","Question on encounter form. Collects information related to tuberculosis drug therapy plans.",Question,Coded,a89b7908-1350-11df-a1f1-0026b9348838;a899e0ac-1350-11df-a1f1-0026b9348838;a89b77aa-1350-11df-a1f1-0026b9348838;a89b7d36-1350-11df-a1f1-0026b9348838;a89b7c50-1350-11df-a1f1-0026b9348838;a898c938-1350-11df-a1f1-0026b9348838;a8a00220-1350-11df-a1f1-0026b9348838;a8a32324-1350-11df-a1f1-0026b9348838;a8a3243c-1350-11df-a1f1-0026b9348838;a89ccf6a-1350-11df-a1f1-0026b9348838;a89cd032-1350-11df-a1f1-0026b9348838;a8a00158-1350-11df-a1f1-0026b9348838;dd01765f-7e26-4704-a790-5eb049670571,,local: 1268;MCL/CIEL: 1268,,,,,,,,,,
a8a078cc-1350-11df-a1f1-0026b9348838,,"REASON TUBERCULOSIS TREATMENT STOPPED, DETAILED","A concept set for storing "Reason Tuberculosis Treatment Stopped", "Toxicity Reasons", and "Freetext for Other".",ConvSet,N/A,,a89c20b0-1350-11df-a1f1-0026b9348838;a8a032fe-1350-11df-a1f1-0026b9348838;a8a06fc6-1350-11df-a1f1-0026b9348838,,,,,,,,,,,
15316528-adb9-4c33-b21f-2817f0cad769,,"TUBERCULOSIS TREATMENT RESTART AFTER BEING DEFAULTED","Restart TB treatment from the beginning after being defaulted from Induction Phase (weekly collection of drugs): missing drugs for more than 1 week or Continuation Phase (2 weekly collection of drugs): missing drugs for more than 2 weeks. ",Misc,N/A,,,,,,,,,,,,,
