uuid,Void/Retire,Fully specified name:en,Description:en,Data class,Data type,Answers,Members,Same as mappings,Short name:en,Fully specified name:es,Short name:es,Fully specified name:fr,Short name:fr,Fully specified name:ht,Short name:ht,Absolute high,Critical high,Normal high,Absolue low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
162425AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Inhalation solution,,Drug form,N/A,,,,Inhl sol,,,,,,,,,,,,,,,,
162368AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nebulizer,,Units of Measure,N/A,,,,Neb,,,,,,,,,,,,,,,,
162423AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Inhalation form,Drug form,Drug form,N/A,,,,Inhl,,,,,,,,,,,,,,,,
162366AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Microgram,,Units of Measure,N/A,,,,mcg,,,,,,,,,,,,,,,,
162421AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Granules,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162364AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Milliequivalent,,Units of Measure,N/A,,,,MEq,,,,,,,,,,,,,,,,
162419AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Gas,Drug form,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162362AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Kilogram,,Units of Measure,N/A,,,,kg,,,,,,,,,,,,,,,,
162417AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dry powder inhaler,,Drug form,N/A,,,,DPI,,,,,,,,,,,,,,,,
162360AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Gum,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162415AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Disintegrating tablet,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162358AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fluid ounce,,Units of Measure,N/A,,,,Oz,,,,,,,,,,,,,,,,
162413AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cream,Drug form,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162356AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Drop,Unit of measurement,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162411AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Chew gum,Drug form,Drug form,N/A,,,,Gum,,,,,,,,,,,,,,,,
162354AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,CAN,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162409AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Enteric-coated capsule,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sustained release buccal tablet,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162405AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Buccal film,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162383AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Biscuit wafer,,Units of Measure,N/A,,,,Wafer,,,,,,,,,,,,,,,,
162381AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Unit,,Units of Measure,N/A,,,,U,,,,,,,,,,,,,,,,
162379AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Teaspoon,,Units of Measure,N/A,,,,Tsp,,,,,,,,,,,,,,,,
162377AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Syringe,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162375AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Spray,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162373AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ring pessary,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162371AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pint,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162369AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pad,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162367AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Million units,,Units of Measure,N/A,,,,MU,,,,,,,,,,,,,,,,
162365AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Metric drop,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162363AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lozenge,,Units of Measure,Text,,,,,,,,,,,,,,,,,,,,
162361AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Inch,,Units of Measure,N/A,,,,in,,,,,,,,,,,,,,,,
162359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Gallon,,Units of Measure,N/A,,,,gal,,,,,,,,,,,,,,,,
162357AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Enema,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162355AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Container,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162351AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bar,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162335AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ampule(s),A unit for dosing medications.,Units of Measure,N/A,,,,Amp,,,,,,,,,,,,,,,,
162264AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,International units,Unit of measurement,Misc,N/A,,,,IU,,,,,,,,,,,,,,,,
162262AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Liter,"Unit of measurement, 1000 milliliters",Units of Measure,N/A,,,,L,,,,,,,,,,,,,,,,
162263AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Milliliter,Unit of measurement 1/1000 of a liter,Units of Measure,N/A,,,,mL,,,,,,,,,,,,,,,,
161554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Gram,Unit of measurement of mass,Units of Measure,N/A,,,,gm,,,,,,,,,,,,,,,,
161553AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Milligram,Unit of measurement of mass,Units of Measure,N/A,,,,mg,,,,,,,,,,,,,,,,
160054AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Eye solution,medication form used for documentation of medication administration or history,Drug form,N/A,,,,Op sol,,,,,,,,,,,,,,,,
1939AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Suspension for injection,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
1940AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Oral suspension,Medication form created by suspending drug in liquid for oral consumption,Drug form,N/A,,,,Oral susp,,,,,,,,,,,,,,,,
1608AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Capsule,,Misc,N/A,,,,Cap,,,Gellule,,,,,,,,,,,,,
1517AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ointment,,Misc,N/A,,,,Ont,,,Pommade,,,,,,,,,,,,,
1520AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ophthalmic ointment,,Misc,N/A,,,,Op ont,,,Pommade opht,,,,,,,,,,,,,
1513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tablet,,Misc,N/A,,,,Tab,,,ComprimÃ©,,,,,,,,,,,,,
1518AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Suppository,,Units of Measure,N/A,,,,Supp,,,Suppositoire,,,,,,,,,,,,,
1516AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Solution for injection,,Misc,N/A,,,,Inj sol,,,Solution pour injection,,,,,,,,,,,,,
1514AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Packets,Dispensing unit,Misc,N/A,,,,,,,Sachets,,,,,,,,,,,,,
54bea05b-ccb7-457f-adda-3477c1ff69ec,,What to Do If One Forgets Dose,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
c747f426-b251-4c21-aced-30e48fda4a19,,What Side Effects & How to Manage,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
7cf784f8-8995-4f0d-adf4-3a4911174548,,"Explain Dose, When to Take",,Misc,N/A,,,,,,,,,,,,,,,,,,,,
5dd7af11-8660-44ed-82e2-d9c259d381d7,,Why Complete Adherence Needed,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
53b65b6b-2f57-4955-997c-f7fe8b2e17f8,,Education on Essentials of ART,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
fbc970ba-044c-4d48-8114-0d6538560987,,"Available  Treatment/  Prophylaxis CPT, IPT,FPT",,Misc,N/A,,,,,,,,,,,,,,,,,,,,
088303a1-8e4d-436e-b919-e3813f400221,,Progression of Disease,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
379e9981-09db-495e-8809-ed3f5ecea7ae,,Positive Living,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
00c38fb5-f6d3-4ecd-933d-84b8e7a2bc8b,,"Prevention: Abstinence, Safer Sex, Condoms",,Misc,N/A,,,,,,,,,,,,,,,,,,,,
861a38bc-69cf-48f5-86a5-220d9c92c557,,Basic HIV & TB Transmission Education,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
bbcdc4d4-8e9e-41ab-b197-2b5d97c1a7e0,,Issues Addressed,,Question,Coded,"Available  Treatment/  Prophylaxis CPT, IPT,FPT;Basic HIV & TB Transmission Education;Education on Essentials of ART;Explain Dose, When to Take;Positive Living;Prevention: Abstinence, Safer Sex, Condoms;Progression of Disease;What Side Effects & How to Manage;What to Do If One Forgets Dose;Why Complete Adherence Needed",,,,,,,,,,,,,,,,,,,
1532AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Respondent age,,Finding,Numeric,,,,,,,Ãge du rÃ©pondant,,,,,,,,,,,,0,
cc786035-c6cf-49ac-b4fb-c849ea07eb33,,To be enrolled as transferred in Pre-ART client,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
cf055224-fe93-432b-8934-5a11a98ce999,,To be enrolled as new Pre-ART,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
30458643-b575-4a93-98e8-06a1011633ca,,To be enrolled in ART,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
2cb28f68-0277-48d7-8b38-8e6cf38a30a9,,Reason for referral,,Question,Coded,To be enrolled as new Pre-ART;To be enrolled as transferred in Pre-ART client;To be enrolled in ART,,,,,,,,,,,,,,,,,,,
649003a9-cced-46c7-8cbc-5da1edc06c66,,Private Clinic,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
96501b46-c65f-4df5-a332-7307278a5e6e,,NGO/FBO Hospital,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
477bc08a-f55a-4f60-8d6e-b922a5c9c8b1,,Private Hospital,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
049b9dec-5b8a-4d7b-a99b-d8a7a798efa2,,Public Hospital,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
89342bd3-c71b-4dce-aa2b-014de7e7ad4b,,Health Center,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
166576AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Non-governmental organization facility,,Misc,N/A,,,,,,,Structure d'organisation non gouvernementale,Structure ONG,,,,,,,,,,,,
166664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Screening result,,Finding,Coded,Inconclusive;Negative;Positive.;Unknown,,,,,,,,,,,,,,,,,,,
4a42845a-31ab-427f-b83e-45b4ccbb35cb,,Referrals for management or diagnosis related to cervical cancer,Referral for diagnostic or management services for cervical cancer,Question,Coded,Colposcopy;Cryosurgery of lesion of cervix;Loop electrosurgical excision procedure of cervix;Other non-coded;Papanicolaou smear;Thermocauterization of cervix,,,,,,,,,,,,,,,,,,,
69f412ef-ee46-48f4-8194-b81b83f861bd,,Noncommunicable diseases,"A group of conditions that are not mainly caused by an acute infection, result in long-term health consequences and often create a need for long-term treatment and care. These conditions include cancers, cardiovascular disease, diabetes and chronic lung illnesses.",Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,
32d88ed9-b780-439e-bb57-52ec6f93ed44,,Screening for malignant neoplasm of breast,Breast cancer screening,Procedure,N/A,,,,,,,,,,,,,,,,,,,,
2e9380e8-7b9f-47ce-aa96-4141897c30de,,Referrals for other services (Cervical Cancer Screening),Referrals from the cervical cancer screening services,Question,Coded,Diagnostic testing and counseling for HIV;Family planning services;Noncommunicable diseases;Referral for antiretroviral therapy;Screening for malignant neoplasm of breast,,,,,,,,,,,,,,,,,,,
2bc8403e-7984-483d-a8b0-436e467cf465,,Cervical management postponed due to client-related reason,"The reason cervical cancer management was postponed is due to a client related reason.  (Menstruating, Pregnant etc)",Finding,N/A,,,,,,,,,,,,,,,,,,,,
120240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Complications,"A definite pathologic process with a characteristic set of signs and symptoms. It may affect the whole body or any of its parts, and its etiology, pathology, and prognosis may be known or unknown.",Diagnosis,N/A,,,,,complicaciÃ³n,,,,,,,,,,,,,,,
cbb5586b-8f89-4312-a8b8-0199ed7de612,,single-visit approach,"women are tested through visual inspection of the cervix with acetic acid wash (VIA) and, if they test positive, receive immediate treatment of the precancerous lesion with cryotherapy.",Procedure,N/A,,,,,,,,,,,,,,,,,,,,
2381a415-f4b4-42d1-833f-9b72963c04b0,,other reason cervical pre-cancer treatment was postponed,Client screening positive for cervical cancer had treatment postponed in a program using a screening and treatment strategy,Finding,Text,,,,,,,,,,,,,,,,,,,,
f1c4d558-7dea-47ec-926b-af49113ebfd3,,Treatment complications of cervical cancer,Complications as a result of management of precancerous lesions of the cervix,Diagnosis,Text,,,,,,,,,,,,,,,,,,,,
47e0087b-e29b-4e32-bfb3-72ca576dfbb1,,Visual Inspection of the Cervix with Acetic Acid (VIA) done,Was visual Inspection of the Cervix with Acetic Acid (VIA) done,Question,Coded,No;Unknown;Yes,,,,,,,,,,,,,,,,,,,
08fc4a20-7fbe-48f5-acfa-7fa6502b8bcd,,Knowledge level about cancer management,Knowledge level about cancer management of the health worker,Finding,N/A,,,,,,,,,,,,,,,,,,,,
67dab24f-2ff1-4879-8880-f034b6133d87,,reason cervical pre-cancer treatment was postponed,The reason why a client who tested positive on cervical cancer screening had their treatment postponed.,Question,Coded,Cervical management postponed due to client-related reason;Knowledge level about cancer management;Other non-coded;Supplies not available,,,,,,,,,,,,,,,,,,,
5708d66f-9d4c-423a-8a86-32bf3e6ca5af,,screening for malignant neoplasm of cervix declined,Refused to be screened for cervical cancer,Finding,N/A,,,,cervical cancer screening refused,,,,,,,,,,,,,,,,
afad9744-cd89-41c4-8dc2-94c96e30e679,,Reason VIA was not done,,Question,Coded,Menstruating;screening for malignant neoplasm of cervix declined;Supplies not available;suspected cervical cancer;Unsatisfactory - No squamo-columnar junction seen,,,,,,,,,,,,,,,,,,,
2d384f52-0604-4575-afa3-5e9cf3376966,,Treatment postponed,Treatment was deferred to another time and day,Finding,N/A,,,,,,,,,,,,,,,,,,,,
5b6f9566-f21b-4fca-8d2e-f7bd48b2e068,,Cervical pre-cancer management strategy,,Question,Coded,Patient referred;single-visit approach;Treatment postponed,,,,,,,,,,,,,,,,,,,
857e08cb-1ca7-4b4e-9698-38cdb76df59b,,Low-level viremia,Reason for ordering a viral load is due to persistent low-level viremia,Question,Numeric,,,,,,,,,,,,,,,,,,,0,
161363AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,lamivudine / stavudine,,Drug,N/A,,,,3TC/d4T,,,,,,,,,,,,,,,,
161361AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,efavirenz / lamivudine / tenofovir disoproxil,,Drug,N/A,,,,EDF/3TC/EFV,,,,,,,,,,,,,,,,
160105AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Efavirenz / Stavudine / Zidovudine,Antiretroviral drug combination,Drug,N/A,,,,Azv/3TC/EFV,,,,,,,,,,,,,,,,
103166AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abacavir / lamivudine,,Drug,N/A,,,,ABC/3TC,,,,,,,,,,,,,,,,
80487AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nelfinavir,,Drug,N/A,,,,,,,Nelfinavir,,Nelfinavi,,,,,,,,,,,
79040AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lopinavir,,Drug,N/A,,,,LPV,,,,,,,,,,,,,,,,
77995AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Indinavir,,Drug,N/A,,,,Idv,,,Indinavir,,indinavi,,,,,,,,,,,
5811AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Unknown antiretroviral drug,"Generic answer to a question.  Patient knows that they are on an antiretroviral medicine, but does not know the name of it, and it hasn't been specified on the encounter form.",Drug,N/A,,,,,,,,,,,,,,,,,,,,
164844AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV status of source person,Used to capture HIV status of source person in PEP exposure,Frequency,Coded,Indeterminate;Negative;Positive.,,,,,,,,,,,,,,,,,,,
989AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Patient age,"Generic answer to a question.  For example, a patient stops a medication because of his or her age.",Misc,N/A,,,,,,,,,,,,,,,,,,,,
164363AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date medically eligible for antiretroviral therapy after adherence counseling,,Question,Date,,,,,,,,,,,,,,,,,,,,
162227AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Date medically eligible for antiretroviral therapy,,Finding,Date,,,,Date eligible for ARVs,,,,,,,,,,,,,,,,
159964AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,tuberculosis test result date,The date a TB test is completed,Misc,Datetime,,,,TB result date,,,Date du rÃ©sultat de test de tuberculose,,tibÃ¨kiloz dat rezilta tÃ¨s,,,,,,,,,,,
167281AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Long-acting injectable antipsychotics,,Pharmacologic Drug Class,N/A,,,,,,,Antipsychotique injectable Ã  longue durÃ©e d'action,LAI,,,,,,,,,,,,
167077AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anti-psychotics,,Pharmacologic Drug Class,N/A,,,,AP,,,Antipsychotique,AP,,,,,,,,,,,,
167075AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anxiolytics,,Pharmacologic Drug Class,N/A,,,,AX,,,Anxiolitique,AX,,,,,,,,,,,,
167076AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antidepressants,,Pharmacologic Drug Class,N/A,,,,AD,,,AntidÃ©presseur,AD,,,,,,,,,,,,
166119AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Certolizumab pegol,,Drug,N/A,,,,,,,,,,,,,,,,,,,,
166117AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Temsirolimus,,Drug,N/A,,,,,,,,,,,,,,,,,,,,
166115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Upadacitinib,,Drug,N/A,,,,,,,,,,,,,,,,,,,,
166120AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Golimumab,,Drug,N/A,,,,,,,,,,,,,,,,,,,,
166116AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tofacitinib,,Drug,N/A,,,,,,,,,,,,,,,,,,,,
165874AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Baricitinib,,Drug,N/A,,,,,,,,,,,,,,,,,,,,
165244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antihemorrhoidal agents,,Pharmacologic Drug Class,Coded,,,,,,,,,,,,,,,,,,,,
165238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anthelmintic,Drugs used to treat worms,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,
165236AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antiviral drugs,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,
165234AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antiasthmatic agent,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,
165232AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Thyroid drugs,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,
165230AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anticonvulsant,,Pharmacologic Drug Class,N/A,,,,,,,AntiÃ©pileptique,,,,,,,,,,,,,
165255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hemorrhoid preparation,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,
165237AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antihypertensive drug,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,
165235AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Antitussive drug,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,
165233AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hematinic,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,
165231AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Analgesic,,Pharmacologic Drug Class,N/A,,,,,,,,,,,,,,,,,,,,
162824AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intraosseous administration,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162798AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Nasogastric tube administration,"Administration through the nose and into the stomach, usually by means of a tube.",Misc,N/A,,,,,,,,,,,,,,,,,,,,
162780AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical cream,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162776AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical ointment,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162774AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical gel,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162768AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Mucous membrane topical solution,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162764AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,24 hour transdermal patch,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162779AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Oral solution concentrate,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162777AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical spray,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162775AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical lotion,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162773AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Topical foam,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162769AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Oral capsule,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162765AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,72 hour transdermal patch,,Drug form,N/A,,,,,,,,,,,,,,,,,,,,
162462AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Suspension,,Drug form,N/A,,,,Susp,,,,,,,,,,,,,,,,
162452AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Powder,Drug form,Drug form,N/A,,,,Pwd,,,,,,,,,,,,,,,,
162463AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sustained-release suspension,Drug form,Drug form,N/A,,,,Susp SR,,,,,,,,,,,,,,,,
162392AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vaginal administration,Administration into the vagina.,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162390AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bilateral eye administration,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162388AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Left eye administration,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162386AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Right ear administration,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162393AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Rectal administration,Administration to the rectum.,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162391AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Transdermal administration,Administration through the dermal layer of the skin to the systemic circulation by diffusion.,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162352AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bolus,,Units of Measure,N/A,,,,,,,,,,,,,,,,,,,,
162389AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Right eye administration,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162387AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bilateral ear administration,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162385AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Left ear administration,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162353AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bottle,,Units of Measure,N/A,,,,,,,Bouteille,,,,,,,,,,,,,
162308AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Non-coded unit of measure,,Misc,N/A,,,,,,,,,,,,,,,,,,,,
162256AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"Every Monday, Wednesday and Friday",,Frequency,N/A,,,,qMWF,,,,,,,,,,,,,,,,
162254AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every thirty-six hours,,Frequency,N/A,,,,q36h,,,,,,,,,,,,,,,,
162252AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every twenty-four hours,,Frequency,N/A,,,,q24h,,,,,,,,,,,,,,,,
162250AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every eight hours,,Frequency,N/A,,,,q8h,,,,,,,,,,,,,,,,
162248AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every five hours,,Frequency,N/A,,,,q5h,,,,,,,,,,,,,,,,
162246AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every three hours,,Frequency,N/A,,,,q3h,,,,,,,,,,,,,,,,
162244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every hour,,Frequency,N/A,,,,q1h,,,,,,,,,,,,,,,,
162257AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Non-coded frequency,,Frequency,N/A,,,,,,,,,,,,,,,,,,,,
162255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every seventy-two hours,,Frequency,N/A,,,,q72h,,,,,,,,,,,,,,,,
162253AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every forty-eight hours,,Frequency,N/A,,,,q48h,,,,,,,,,,,,,,,,
162251AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every twelve hours,,Frequency,N/A,,,,q12h,,,,,,,,,,,,,,,,
162249AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every six hours,,Frequency,N/A,,,,q6h,,,,,,,,,,,,,,,,
162247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Every four hours,,Frequency,N/A,,,,q4h,,,,,,,,,,,,,,,,
